((time1+time2)*0.5);mean(AccX);var(AccX);kurtosis(AccX);EightythPercentile(AccX);mean(AccY);var(AccY);kurtosis(AccY);EightythPercentile(AccY);mean(AccZ);var(AccZ);kurtosis(AccZ);EightythPercentile(AccZ);mean(light);var(light);kurtosis(light);EightythPercentile(light);mean(speed);var(speed);kurtosis(speed);EightythPercentile(speed);mean(bearing);var(bearing);kurtosis(bearing);EightythPercentile(bearing);stress/non-stress
11:32:10:062;0.17039875412;0.136861390891;-0.7659486727354694;0.59376204;-0.566091891982;0.0178466585542;1.5720081566848503;-0.49799395;10.0090285536;0.106695950413;-0.4192254927758192;10.323798;751.310975732;1553.5446406;-0.47867181222331245;787.39294;0.667099813857;0.00367256188354;-1.0618170553107613;0.7371535;41.8869339107;1974.36505059;-1.9390529408285262;95.03335;0
11:32:10:218;0.179633532602;0.139082046207;-0.8368690534175713;0.59376204;-0.564928993518;0.0179617612571;1.4837973223537615;-0.49799395;10.0016065643;0.108127102512;-0.48650727821014517;10.323798;748.984545018;1517.58523507;-0.49774047666401744;781.2002;0.674302871;0.00335767098564;-1.0237360187412223;0.7371535;45.3982842679;2013.10434583;-1.9541072033217337;95.03335;0
11:32:10:375;0.170364551559;0.134385598154;-0.717451250533478;0.5363012;-0.568212470554;0.0180250261623;1.371025372770709;-0.49799395;10.008720775;0.109159864075;-0.4898647292456393;10.342952;746.810484607;1512.0987524;-0.5157920865940926;778.1223;0.681505928143;0.00293901202334;-1.2095879259496403;0.7371535;48.909634625;2027.1844784;-1.930316876341106;95.03335;0
11:32:10:531;0.184900775859;0.134604410281;-0.7492554453349838;0.5363012;-0.583364347125;0.0125577610316;0.27659003219327616;-0.49799395;10.0016065929;0.109687582323;-0.5329929167973053;10.342952;745.356153768;1530.38859203;-0.5698313581771557;778.1223;0.686928733143;0.0028256688845;-1.0181766947313395;0.7371535;52.4209849821;2016.60544831;-1.8654826658982941;95.03335;0
11:32:10:687;0.20388337473;0.130275118154;-0.6556163295702775;0.5363012;-0.587605504839;0.011695095141;0.43515805112012496;-0.49799395;9.99548424732;0.107407600278;-0.4693724645218045;10.323798;743.429834571;1536.0893649;-0.5608409921776141;778.1223;0.692351538143;0.00265351211753;-0.7708282687315213;0.7371535;55.9323353393;1981.36725556;-1.7550154954495902;95.03335;0
11:32:10:843;0.219035251266;0.12156439962;-0.4723053277771969;0.5363012;-0.588050142268;0.0116735128333;0.4548918629256615;-0.49799395;9.98433409911;0.0992765429011;-0.27536374217950543;10.266336;741.224135857;1340.07381734;-0.5502683569559843;778.1223;0.697774343143;0.00242254172241;-0.46118638550178215;0.7371535;59.4436856964;1921.46990014;-1.5911007700617203;95.03335;0
11:32:11:000;0.213939021588;0.117998771984;-0.3804651876125127;0.51714754;-0.591402024732;0.0111791022704;0.7269744721080493;-0.51714754;9.98919090268;0.0967120417694;-0.14169260732162314;10.266336;741.387083;1341.44127918;-0.5557671031368772;778.1223;0.703197148143;0.00213275769917;-0.10019955249571932;0.749686;62.9550360536;1836.91338207;-1.3612432494354842;98.31781;1
11:32:11:156;0.22734655098;0.121214438809;-0.47280644632827107;0.5363012;-0.595506369643;0.0108671769166;0.967202521296612;-0.51714754;9.98536018393;0.0969350406595;-0.16593260517818642;10.266336;741.079595321;1357.55457469;-0.5985495156722211;778.1223;0.708619953143;0.00178416004779;0.22346164064985796;0.749686;66.4663864107;1727.69770133;-1.045651201947899;98.31781;0
11:32:11:312;0.221634670373;0.115927487775;-0.49715152959947817;0.5363012;-0.599473903661;0.0104117733673;1.3457323410844593;-0.51714754;10.0023932152;0.086508390412;-0.1703192380431897;10.266336;741.284253;1330.12908109;-0.594285618899181;778.1223;0.714042758143;0.00137674876827;0.02989083226187761;0.749686;69.9777367679;1593.82285794;-0.6123204866146508;98.31781;0
11:32:11:468;0.21862481693;0.108861971179;-0.5563278337102542;0.5363012;-0.606998537232;0.00801823998077;0.34422294497864625;-0.5363012;10.0141590045;0.0773090641106;-0.70992656614;10.266336;739.247887018;1372.01945493;-0.6431645546921096;778.1223;0.718434809375;0.00109406983619;-0.9688831625284249;0.749686;73.489087125;1435.28885188;-0.007177002908091534;98.31781;0
11:32:11:625;0.216812063677;0.106147133342;-0.48195381707538765;0.51714754;-0.610008391768;0.0077473806382;0.199068623428321;-0.5363012;10.0307131679;0.0678823519458;-0.7512076252665429;10.228029;735.119313893;1399.00837222;-0.5847256664593488;778.1223;0.721567050446;0.00100532527205;-0.6319791811179303;0.749686;77.0004374821;1252.09568316;0.8675427865699907;98.31781;0
11:32:11:781;0.236581329205;0.0991832707435;-0.36240296456532484;0.51714754;-0.615173027875;0.00688140742661;0.20507843337320963;-0.5554548;10.0180238732;0.0622073180685;-0.5909428606844096;10.208876;730.979529429;1277.84523198;-0.5732558898854543;772.0021;0.724699291518;0.000896958839648;-0.1859926936308849;0.749686;80.5117878393;1044.24335178;2.2069197487816554;98.31781;0
11:32:11:937;0.25074132238;0.0882106290284;-0.31697020108524354;0.51714754;-0.624749834821;0.00583061285359;-0.06578716677275143;-0.5554548;10.0022221161;0.0566230598225;-0.37940168982765377;10.1743988;728.424773857;1177.49727874;-0.32021088081342874;759.9064;0.727831532589;0.000768970538987;0.39062065803067947;0.749686;84.0231381964;811.731857742;4.461943044749873;98.31781;0
11:32:12:093;0.249783641523;0.0871622587084;-0.45215452395502176;0.51714754;-0.63159041125;0.0055642642302;0.0066817603248088275;-0.5554548;9.99332935179;0.0477717912517;-0.5034364493774746;10.170568;726.374362071;1100.75112556;0.003743181264198814;750.9594;0.730963773661;0.000621360370066;1.0689668361826659;0.749686;87.5344885536;554.56120104;8.955465053015379;98.31781;0
11:32:12:250;0.252485669184;0.083883679094;-0.48348280036872016;0.51714754;-0.629469832589;0.00590494419944;-0.13098829555125224;-0.5554548;9.99801513929;0.0460088747317;-0.45558095296912304;10.170568;724.063541714;998.548863726;0.3531898104702118;745.0532;0.734096014732;0.000454128332886;1.4124836916681183;0.749686;91.0458389107;272.731381676;21.787779583740463;98.31781;0
11:32:12:406;0.241814370452;0.0921916559946;-0.5070818145397151;0.51714754;-0.630427514054;0.00535347339169;-0.4590525212305234;-0.5554548;10.0081049982;0.0499204455406;-0.639637959074975;10.208876;719.557584482;880.803505078;0.1560412279991108;739.19305;0.736839977679;0.00030867053802;-0.5772204559978396;0.749686;93.8277516429;44.0645876737;-0.3974724882959739;98.31781;0
11:32:12:562;0.254811465752;0.0853832039669;-0.2742411748534219;0.51714754;-0.630290703125;0.00533990328905;-0.4452671438120839;-0.5554548;9.99852819821;0.0520364509586;-0.7007605697078896;10.189722;716.323296982;784.550443294;0.40211362605853296;739.19305;0.73841910625;0.000276925815466;0.002394433381477601;0.749686;94.4213515;39.1767207508;0.28885318387075287;98.31781;0
11:32:12:718;0.25296451043;0.0853030043865;-0.3560622771061408;0.51714754;-0.628717369732;0.00538555034068;-0.4570601711498643;-0.5554548;10.0070104982;0.0495741059242;-0.5997155771755298;10.1743988;714.799313857;759.975113833;0.4493764623636438;739.19305;0.739998234821;0.000240193798821;0.8327627079803985;0.749686;95.0149513571;33.5841322472;1.2980428501702796;98.31781;0
11:32:12:875;0.2595314637;0.0825047914898;-0.1922654203657741;0.51714754;-0.627144036554;0.00547734515297;-0.5037078549431024;-0.5554548;10.0043084732;0.0501012353522;-0.6484265809441814;10.1743988;714.149904929;767.556713473;0.4131630627463765;739.19305;0.741577363393;0.000198474488087;2.081429684792769;0.749686;95.6085512143;27.2868221627;2.8855604302642526;98.31781;0
11:32:13:031;0.252280452789;0.0857495078994;-0.33277054528579963;0.51714754;-0.626733602375;0.00550457898299;-0.5180511592810939;-0.5554548;10.0174423732;0.0498543910629;-0.7388215962716456;10.208876;714.372719036;735.25068407;0.526001131345966;739.19305;0.743156491964;0.000151767883262;4.104247304734758;0.749686;96.2021510714;20.2847904974;5.679405992404963;98.31781;0
11:32:13:187;0.244584804393;0.0892358272681;-0.49533739152652867;0.51714754;-0.621774184714;0.00489707685527;-0.7397638683343444;-0.5554548;10.0310209518;0.0504540269533;-0.8373122901494194;10.228029;714.794126536;718.898307227;0.6192628618569351;739.19305;0.744735620536;0.000100073984348;7.7174192833053485;0.749686;96.7957509286;12.5780372513;11.70405917014654;98.31781;0
11:32:13:343;0.238496691614;0.0924467867912;-0.6039710582103592;0.51714754;-0.620474475714;0.00456858676323;-0.9324567706910858;-0.5554548;10.0259931518;0.0520959941502;-0.8991697801672656;10.228029;713.783581536;713.438349321;0.6959778548254527;736.2807;0.746314749107;4.33927913425e-05;11.13715956987842;0.749686;97.3893507857;4.16656242446;28.640988954865453;98.31781;0
11:32:13:500;0.219479890332;0.0961064585979;-0.7454940752954742;0.4213795;-0.618319694107;0.00437705757329;-0.8744442416512719;-0.5554548;10.0310893839;0.0486388005695;-0.7926882662616612;10.228029;712.511175286;753.180208568;0.6454334298309603;736.2807;0.747045223214;2.6121833035e-05;0.012731037656130706;0.749686;97.6257273571;1.79413937261;0.012731037656251498;98.31781;0
11:32:13:656;0.222147715075;0.0953252695039;-0.7170692556933891;0.4213795;-0.61671216;0.00407674072331;-0.8451800606071092;-0.5554548;10.0168268018;0.0490496766005;-0.7312728254781766;10.189722;710.494197071;834.050575989;0.37510737929594695;736.2807;0.7474928125;2.26760509336e-05;0.926406926406635;0.749686;97.7430295;1.55747093785;0.9264069264069064;98.31781;0
11:32:13:812;0.195469468511;0.087524749995;-0.7191100155998975;0.40222588;-0.618182883607;0.00396710950244;-0.7810931708762263;-0.57077768;10.0289003964;0.0478582965334;-0.6861030635528609;10.1973834;710.399672161;827.578380059;0.4184959564141586;736.2807;0.747940401786;1.88295964948e-05;2.3413129056279214;0.749686;97.8603316429;1.29328291765;2.34131290562833;98.31781;0
11:32:13:968;0.176623681243;0.0846954396875;-0.7971934759487307;0.40222588;-0.619619404571;0.0038005481537;-0.6677770168501307;-0.5746084;10.0363223982;0.0474370354368;-0.7373461401577885;10.228029;708.567582768;824.227261643;0.5654171845544052;730.4899;0.748387991071;1.45824697187e-05;4.770710262398279;0.749686;97.9776337857;1.00157531201;4.77071026239877;98.31781;0
11:32:14:125;0.158461950279;0.0804966208886;-0.8116266155502685;0.38307226;-0.623279114286;0.00357496483358;-0.6091064479061412;-0.5746084;10.0425815071;0.0441277424311;-0.705761374518199;10.228029;706.775582554;785.769170725;0.9616610037910536;721.8889;0.748835580357;9.93467060515e-06;9.809639040128545;0.749686;98.0949359286;0.682348120929;9.80963904012918;98.31781;0
11:32:14:281;0.150834707446;0.0768961767845;-0.8791204603009795;0.38307226;-0.622389840714;0.00358605500109;-0.5657474259348967;-0.5746084;10.0308841071;0.044916851283;-0.8015118576017954;10.228029;704.570650946;724.745758497;1.5800894471780191;716.2113;0.749283169643;4.88619915426e-06;26.14432144321354;0.749686;98.2122380714;0.335601344413;26.144321443214153;98.31781;0
11:32:14:437;0.126037618489;0.0727736649204;-1.1451306426780878;0.36391866;-0.616780569268;0.00374997272541;-0.6038536732088211;-0.5746084;10.0113542429;0.0384039628689;-0.8600698766060377;10.170568;702.746691304;529.348560819;-0.34557829911271787;716.2113;0.749686;1.23259516441e-32;-2.0;0.749686;98.31781;0.0;-3.0;98.31781;0
11:32:14:593;0.114545449757;0.0702897540902;-1.157994171875346;0.36391866;-0.620200857875;0.00373279928691;-0.6018047245539808;-0.5746084;10.016929275;0.0364749451451;-0.8806886674194518;10.189722;701.876243446;530.483280633;-0.33064547693242563;716.2113;0.749686;1.23259516441e-32;-2.0;0.749686;98.31781;0.0;-3.0;98.31781;0
11:32:14:750;0.0953918361321;0.0743566694738;-1.272987982336854;0.36391866;-0.618114481804;0.00375425993024;-0.6322067455786939;-0.57077768;10.0163820018;0.034506241539;-0.8698679588096483;10.170568;702.1179015;550.626383735;-0.467944083276544;719.0447;0.749686;1.23259516441e-32;-2.0;0.749686;98.31781;0.0;-3.0;98.31781;1
11:32:14:906;0.0742202527393;0.0739704608184;-1.2787142417283588;0.36391866;-0.615959699982;0.00414084788448;-0.7601286308797328;-0.5554548;10.0215808339;0.0334947220683;-0.7498983808478106;10.170568;701.174493054;552.291081415;-0.44260034531563264;716.2113;0.749686;1.23259516441e-32;-2.0;0.749686;98.31781;0.0;-3.0;98.31781;1
11:32:15:062;0.0630359107054;0.0713266419754;-1.1846397850281867;0.36391866;-0.618524915518;0.0042791518991;-0.8235580702757481;-0.5554548;10.0169634634;0.0331948426499;-0.7375979948177038;10.170568;700.99955475;542.124096896;-0.4416447015611542;716.2113;0.743152199768;0.00261361006177;57.23855616051615;0.749686;99.234989875;51.5012918479;57.238556160516204;98.31781;0
11:32:15:218;0.0525014231875;0.0685345028373;-1.0687574786209515;0.291134924;-0.620987522018;0.0041616066425;-0.6902511343027546;-0.5746084;10.014569267;0.0335345154466;-0.7871675891150867;10.170568;699.436990375;465.341425233;-0.5166226206982625;716.2113;0.728632643696;0.00811594703392;14.364958763556043;0.749686;101.273167375;159.925064159;14.364958763556054;98.31781;0
11:32:15:375;0.0443611373536;0.0659033239206;-0.9377312259885962;0.2681506;-0.623518534786;0.00411958144435;-0.6022565406863309;-0.5746084;10.0102939223;0.0340120468265;-0.851816495885938;10.170568;697.801046625;392.18028396;-0.6165235252840997;716.2113;0.714113087625;0.013196648989;6.524461839530328;0.749686;103.311344875;260.040501427;6.5244618395303355;98.31781;0
11:32:15:531;0.0252759297179;0.0573271173633;-0.9094123356212642;0.24899697;-0.624749840054;0.00415091443635;-0.604214702715955;-0.5746084;10.0096440688;0.0338721005876;-0.8402756285578157;10.170568;697.604753232;392.738294983;-0.6266436211556234;716.2113;0.699593531554;0.0178557159271;3.256471560553729;0.749686;105.349522375;351.847603653;3.2564715605537273;98.31781;0
11:32:15:687;0.0125866603321;0.0509177866197;-0.848229385713898;0.24899697;-0.625639115571;0.00423389337957;-0.6543391081187244;-0.5746084;10.0116278304;0.0331335312061;-0.7658109240783224;10.170568;696.862005375;398.740108838;-0.6787823157847677;716.2113;0.685073975482;0.0220931478482;1.4810944917579052;0.749686;107.387699875;435.346370835;1.4810944917579132;98.31781;0
11:32:15:843;0.000273622903571;0.0456518348913;-0.8548855452266126;0.21068975;-0.624339406143;0.00433471932921;-0.7660375665638703;-0.5554548;10.0108069589;0.0318971177964;-0.6363460897938849;10.170568;698.102470643;458.704534007;-0.34770375402888565;716.2113;0.670554419411;0.0259089447523;0.3792998230232465;0.749686;109.425877375;510.536802974;0.3792998230232496;98.31781;0
11:32:16:000;-0.01070550195;0.040079590832;-0.8477822422866956;0.17238252;-0.62840954775;0.00491367974204;-0.34395547154924033;-0.5554548;10.0037953804;0.0316456350693;-0.6082372712726332;10.151415;700.154234804;484.714880673;-0.25040772594918614;716.2113;0.656034863339;0.0293031066393;-0.3596107843666272;0.749686;111.464054875;577.418900071;-0.3596107843666281;155.38678;0
11:32:16:156;-0.0219240470036;0.0346141681291;-0.8957587514201544;0.15322891;-0.628546358393;0.00486618441956;-0.269803698713889;-0.5746084;10.004034817;0.031431297285;-0.5867887738037911;10.151415;701.512820482;506.052616833;-0.4551091935729312;719.0447;0.641515307268;0.0322756335093;-0.879080324629733;0.749686;113.502232375;635.992662124;-0.8790803246297312;155.38678;0
11:32:16:312;-0.0200086857679;0.0331562890505;-0.9181012920920546;0.15322891;-0.626630997536;0.00470358649478;-0.1450570590373852;-0.5746084;10.0024272884;0.0318844739259;-0.6331370258580895;10.151415;701.258739232;503.399599259;-0.4143815212066153;719.0447;0.626995751196;0.0348265253623;-1.2541654686057622;0.749686;115.540409875;686.258089134;-1.2541654686057622;155.38678;0
11:32:16:468;-0.0130312980179;0.0303733214655;-0.8466645791420233;0.15322891;-0.626015345357;0.00469651129038;-0.1314937554828033;-0.5746084;9.99432120804;0.0315055974019;-0.599503477237441;10.151415;700.585406196;494.513820117;-0.2976341567470966;716.2113;0.612476195125;0.0369557821983;-1.527603074772888;0.749686;117.578587375;728.215181101;-1.5276030747728893;155.38678;1
11:32:16:625;-0.016451586;0.0293029205205;-0.7497526111928554;0.15322891;-0.630530126607;0.00451460627155;0.03669615777441404;-0.5746084;9.99329511161;0.0304222371853;-0.4850642333703372;10.132261;699.937508161;485.848480727;-0.16953693320389895;716.2113;0.597956639054;0.0386634040172;-1.7251325672378317;0.749686;119.616764875;761.863938025;-1.7251325672378313;155.38678;0
11:32:16:781;-0.00129970983929;0.0250051227681;-1.045086174299461;0.15322891;-0.637541717;0.00468945607054;0.10922667430838828;-0.5746084;9.98453916786;0.0258536533206;-0.45203435281836235;10.132261;701.369991125;459.183514525;-0.08053907658266235;716.2113;0.583437082982;0.0399493908191;-1.862742252536313;0.749686;121.654942375;787.204359907;-1.8627422525363144;155.38678;0
11:32:16:937;-0.00947419871071;0.0249439108664;-1.1006976053638629;0.15322891;-0.636720847857;0.00476982851788;0.020035872052179826;-0.5746084;9.98758323036;0.0233404475157;-0.36887183309257265;10.132261;702.222999589;448.724363501;-0.09474229797327638;716.2113;0.568917526911;0.040813742604;-1.9503609292475375;0.749686;123.693119875;804.236446745;-1.9503609292475361;155.38678;0
11:32:17:093;-0.0105002853036;0.0251474625537;-1.1235671750894523;0.15322891;-0.636515630821;0.00481493271635;-0.01097222354606986;-0.5746084;9.9827948375;0.0225739745844;-0.20015505641886477;10.113108;703.842474429;505.022520874;-0.35020218011355286;724.74475;0.554397970839;0.0412564593719;-1.993816987953347;0.749686;125.731297375;812.96019854;-1.9938169879533467;155.38678;0
11:32:17:250;-0.0176144846339;0.0242831681574;-1.014662070074433;0.15322891;-0.636789254054;0.00483076757278;-0.011241051162154125;-0.5746084;9.98707017679;0.0217236426107;-0.04446606907013173;10.113108;704.796767375;528.097405019;-0.5104300803477071;730.4899;0.539878414768;0.0412775411228;-1.9958630728175795;0.749686;127.769474875;813.375615292;-1.9958630728175792;155.38678;0
11:32:17:406;-0.00612231635536;0.0239270510472;-1.0175903390978678;0.15322891;-0.635831573089;0.00486771565245;-0.04691439485678783;-0.5746084;9.97386788393;0.0195564740689;0.2140742522005401;10.093954;705.265934161;523.901307004;-0.48805831799681965;730.4899;0.525358858696;0.0408769878566;-1.956626568161013;0.749686;129.807652375;805.482697001;-1.9566265681610113;155.38678;0
11:32:17:562;0.000307825501786;0.0236185415864;-0.9867065873674417;0.15322891;-0.638841427375;0.00480718356856;-0.00041550213115915113;-0.5746084;9.96251249821;0.0162154839071;0.21491232733604715;10.055647;704.993127732;531.522716349;-0.5232793313971991;730.4899;0.510839302625;0.0400547995734;-1.8736299161831067;0.749686;131.845829875;789.281443667;-1.8736299161831063;155.38678;0
11:32:17:718;-0.000478840780357;0.0222420235016;-0.8675682152219601;0.15322891;-0.636105196696;0.00460222821545;0.20746990456197123;-0.5746084;9.96524872411;0.014367149216;0.5040944674311265;10.055647;706.510914696;512.036395326;-0.4541910581216366;730.4899;0.496319746554;0.0388109762732;-1.7413870367604123;0.749686;133.884007375;764.77185529;-1.7413870367604114;155.38678;0
11:32:17:875;0.00885854557679;0.0217648177268;-0.7937210747226562;0.15322891;-0.634292444161;0.00462995220486;0.17881701275121165;-0.5746084;9.96456466518;0.0141840463515;0.5665921451655684;10.055647;706.795081482;492.767694343;-0.585322572912145;730.4899;0.481800190482;0.0371455179559;-1.5504476510733685;0.749686;135.922184875;731.953931871;-1.550447651073368;155.38678;0
